"","Operetta_well","source","layout_type","line","source_line","systematic","ANCvsEVO","rank_by_","X96_plate","X96_well","medium","plasmid","background","mutation","mutation_size","Filename","DAPI_stock","Alexa_stock","type","mutants_per_plate","replicates_per_plate","fixing","cellwall_stain","DAPI._stain","screen","staining_with_glass_bead","culture_with_glass_beads","comment"
"1536","H12","morph-fitness-pl8","m46_layout","BLANK","morph-fitness-pl8_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170629_morphology_plate8_m46__2017-06-29T15_22_29-Measurement1\",20170208,20170621,"epifluor",3,5,20170628,20170628,20170629,20170629,0,0,"m5 very few cells"
"1537","A01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1538","A02","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1539","A03","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1540","A04","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1541","A05","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1542","A06","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1543","A07","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1544","A08","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1545","A09","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1546","A10","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1547","A11","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1548","A12","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1549","B01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1550","B02","morph-fitness-pl9","m13_layout","M1a","morph-fitness-pl9_M1a","YNL284C","ancestor","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1551","B03","morph-fitness-pl9","m13_layout","M1a","morph-fitness-pl9_M1a","YNL284C","ancestor","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1552","B04","morph-fitness-pl9","m13_layout","M1a","morph-fitness-pl9_M1a","YNL284C","ancestor","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1553","B05","morph-fitness-pl9","m13_layout","M1a","morph-fitness-pl9_M1a","YNL284C","ancestor","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1554","B06","morph-fitness-pl9","m13_layout","M1a","morph-fitness-pl9_M1a","YNL284C","ancestor","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1555","B07","morph-fitness-pl9","m13_layout","M1e-1","morph-fitness-pl9_M1e-1","YNL284C","evolved_1","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1556","B08","morph-fitness-pl9","m13_layout","M1e-1","morph-fitness-pl9_M1e-1","YNL284C","evolved_1","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1557","B09","morph-fitness-pl9","m13_layout","M1e-1","morph-fitness-pl9_M1e-1","YNL284C","evolved_1","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1558","B10","morph-fitness-pl9","m13_layout","M1e-1","morph-fitness-pl9_M1e-1","YNL284C","evolved_1","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1559","B11","morph-fitness-pl9","m13_layout","M1e-1","morph-fitness-pl9_M1e-1","YNL284C","evolved_1","1","6B","B5","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1560","B12","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1561","C01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1562","C02","morph-fitness-pl9","m13_layout","M1e-2","morph-fitness-pl9_M1e-2","YNL284C","evolved_2","2","6A","D6","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1563","C03","morph-fitness-pl9","m13_layout","M1e-2","morph-fitness-pl9_M1e-2","YNL284C","evolved_2","2","6A","D6","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1564","C04","morph-fitness-pl9","m13_layout","M1e-2","morph-fitness-pl9_M1e-2","YNL284C","evolved_2","2","6A","D6","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1565","C05","morph-fitness-pl9","m13_layout","M1e-2","morph-fitness-pl9_M1e-2","YNL284C","evolved_2","2","6A","D6","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1566","C06","morph-fitness-pl9","m13_layout","M1e-2","morph-fitness-pl9_M1e-2","YNL284C","evolved_2","2","6A","D6","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1567","C07","morph-fitness-pl9","m13_layout","M2a","morph-fitness-pl9_M2a","YBR282W","ancestor","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1568","C08","morph-fitness-pl9","m13_layout","M2a","morph-fitness-pl9_M2a","YBR282W","ancestor","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1569","C09","morph-fitness-pl9","m13_layout","M2a","morph-fitness-pl9_M2a","YBR282W","ancestor","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1570","C10","morph-fitness-pl9","m13_layout","M2a","morph-fitness-pl9_M2a","YBR282W","ancestor","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1571","C11","morph-fitness-pl9","m13_layout","M2a","morph-fitness-pl9_M2a","YBR282W","ancestor","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1572","C12","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1573","D01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1574","D02","morph-fitness-pl9","m13_layout","M2e-1","morph-fitness-pl9_M2e-1","YBR282W","evolved_1","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1575","D03","morph-fitness-pl9","m13_layout","M2e-1","morph-fitness-pl9_M2e-1","YBR282W","evolved_1","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1576","D04","morph-fitness-pl9","m13_layout","M2e-1","morph-fitness-pl9_M2e-1","YBR282W","evolved_1","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1577","D05","morph-fitness-pl9","m13_layout","M2e-1","morph-fitness-pl9_M2e-1","YBR282W","evolved_1","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1578","D06","morph-fitness-pl9","m13_layout","M2e-1","morph-fitness-pl9_M2e-1","YBR282W","evolved_1","1","4C","G2","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1579","D07","morph-fitness-pl9","m13_layout","M2e-2","morph-fitness-pl9_M2e-2","YBR282W","evolved_2","2","4C","A4","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1580","D08","morph-fitness-pl9","m13_layout","M2e-2","morph-fitness-pl9_M2e-2","YBR282W","evolved_2","2","4C","A4","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1581","D09","morph-fitness-pl9","m13_layout","M2e-2","morph-fitness-pl9_M2e-2","YBR282W","evolved_2","2","4C","A4","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1582","D10","morph-fitness-pl9","m13_layout","M2e-2","morph-fitness-pl9_M2e-2","YBR282W","evolved_2","2","4C","A4","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1583","D11","morph-fitness-pl9","m13_layout","M2e-2","morph-fitness-pl9_M2e-2","YBR282W","evolved_2","2","4C","A4","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1584","D12","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1585","E01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1586","E02","morph-fitness-pl9","m13_layout","M3a","morph-fitness-pl9_M3a","YPR100W","ancestor","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1587","E03","morph-fitness-pl9","m13_layout","M3a","morph-fitness-pl9_M3a","YPR100W","ancestor","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1588","E04","morph-fitness-pl9","m13_layout","M3a","morph-fitness-pl9_M3a","YPR100W","ancestor","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1589","E05","morph-fitness-pl9","m13_layout","M3a","morph-fitness-pl9_M3a","YPR100W","ancestor","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1590","E06","morph-fitness-pl9","m13_layout","M3a","morph-fitness-pl9_M3a","YPR100W","ancestor","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1591","E07","morph-fitness-pl9","m13_layout","M3e-1","morph-fitness-pl9_M3e-1","YPR100W","evolved_1","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1592","E08","morph-fitness-pl9","m13_layout","M3e-1","morph-fitness-pl9_M3e-1","YPR100W","evolved_1","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1593","E09","morph-fitness-pl9","m13_layout","M3e-1","morph-fitness-pl9_M3e-1","YPR100W","evolved_1","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1594","E10","morph-fitness-pl9","m13_layout","M3e-1","morph-fitness-pl9_M3e-1","YPR100W","evolved_1","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1595","E11","morph-fitness-pl9","m13_layout","M3e-1","morph-fitness-pl9_M3e-1","YPR100W","evolved_1","1","4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1596","E12","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1597","F01","morph-fitness-pl9","m13_layout","BLANK","morph-fitness-pl9_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1598","F02","morph-fitness-pl9","m13_layout","M3e-2","morph-fitness-pl9_M3e-2","YPR100W","evolved_2",NA,"4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1599","F03","morph-fitness-pl9","m13_layout","M3e-2","morph-fitness-pl9_M3e-2","YPR100W","evolved_2",NA,"4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1600","F04","morph-fitness-pl9","m13_layout","M3e-2","morph-fitness-pl9_M3e-2","YPR100W","evolved_2",NA,"4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1601","F05","morph-fitness-pl9","m13_layout","M3e-2","morph-fitness-pl9_M3e-2","YPR100W","evolved_2",NA,"4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
"1602","F06","morph-fitness-pl9","m13_layout","M3e-2","morph-fitness-pl9_M3e-2","YPR100W","evolved_2",NA,"4C","D3","YPD","none","BY4741",NA,NA,"170630_morphology_plate9_m13__2017-06-30T13_42_58-Measurement1\",20170208,20170621,"epifluor",3,5,20170629,20170629,20170630,20170630,0,0,"m1 e1 few cells"
